File accession	File format	Output type	Experiment accession	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample treatments amount	Biosample treatments duration	Experiment target	Library made from	Library depleted in	Library extraction method	Library lysis method	Library crosslinking method	Library strand specific	Experiment date released	Project	RBNS protein concentration	Library fragmentation method	Library size range	Biological replicate(s)	Technical replicate	Read length	Mapped read length	Run type	Paired end	Paired with	Derived from	Size	Lab	md5sum	dbxrefs	File download URL	Assembly	Platform	Controlled by	File Status	Restricted	Audit WARNING	Audit INTERNAL_ACTION	Audit NOT_COMPLIANT	Audit ERROR
ENCFF806HNC	bed broadPeak	hotspots	ENCSR960EJV	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF565CIZ	1547584	ENCODE Processing Pipeline	952db280b05c778e35a2f19f11fcecfe		https://www.encodeproject.org/files/ENCFF806HNC/@@download/ENCFF806HNC.bed.gz	hg19			archived		low read depth			
ENCFF341KCP	bed narrowPeak	peaks	ENCSR960EJV	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF565CIZ	1060995	ENCODE Processing Pipeline	70afa4acd5b98bfda51044e5bec04342		https://www.encodeproject.org/files/ENCFF341KCP/@@download/ENCFF341KCP.bed.gz	hg19			archived		low read depth			
ENCFF723DYN	bigBed narrowPeak	peaks	ENCSR960EJV	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF565CIZ	1306880	ENCODE Processing Pipeline	5db30534ab4461de4cc873b04310b00c		https://www.encodeproject.org/files/ENCFF723DYN/@@download/ENCFF723DYN.bigBed	hg19			archived		low read depth			
ENCFF314SXU	bigBed broadPeak	hotspots	ENCSR960EJV	DNase-seq	UBERON:0002168	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF390DNP, ENCFF565CIZ	2056449	ENCODE Processing Pipeline	b7a1f9b3dda96efb3d1bab349016eafa		https://www.encodeproject.org/files/ENCFF314SXU/@@download/ENCFF314SXU.bigBed	hg19			archived		low read depth			
ENCFF989DPV	bigBed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	4335140	ENCODE Processing Pipeline	7055d8989ac8ddb0bbb375efb733cbdd		https://www.encodeproject.org/files/ENCFF989DPV/@@download/ENCFF989DPV.bigBed	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF951XFQ	bigBed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	5611742	ENCODE Processing Pipeline	c25a25ea85672ec7680a5524a01c12a0		https://www.encodeproject.org/files/ENCFF951XFQ/@@download/ENCFF951XFQ.bigBed	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF923GMN	bed bed3+	enrichment	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	376033503	ENCODE Processing Pipeline	a2ae9c2a2645fcaabaf566783c52cb3f		https://www.encodeproject.org/files/ENCFF923GMN/@@download/ENCFF923GMN.bed.gz	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF289ING	bed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	3925895	ENCODE Processing Pipeline	e3c8c03b9490e17d51cc98486d1fb1c2		https://www.encodeproject.org/files/ENCFF289ING/@@download/ENCFF289ING.bed.gz	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF958GWR	bed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	3196248	ENCODE Processing Pipeline	4d387fbcc0d6d1f2605c8a9ddfe58583		https://www.encodeproject.org/files/ENCFF958GWR/@@download/ENCFF958GWR.bed.gz	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF939XKG	bed bed3+	enrichment	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	374944232	ENCODE Processing Pipeline	2b2bbbd0656964ee137c545d575fabfe		https://www.encodeproject.org/files/ENCFF939XKG/@@download/ENCFF939XKG.bed.gz	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF355SAR	bed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	3904712	ENCODE Processing Pipeline	1c2a15edfbf42141fea94edbfe990966		https://www.encodeproject.org/files/ENCFF355SAR/@@download/ENCFF355SAR.bed.gz	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF925YKV	bed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	3176724	ENCODE Processing Pipeline	1bc7156273c55393bcd8eba3a67fd8f5		https://www.encodeproject.org/files/ENCFF925YKV/@@download/ENCFF925YKV.bed.gz	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF733PAX	bigBed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	4303024	ENCODE Processing Pipeline	40b7fc61227e9fe9f6758b722c68d007		https://www.encodeproject.org/files/ENCFF733PAX/@@download/ENCFF733PAX.bigBed	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF135VMT	bigBed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	5571934	ENCODE Processing Pipeline	fedde8eec7c1802950199e0d9f57d22f		https://www.encodeproject.org/files/ENCFF135VMT/@@download/ENCFF135VMT.bigBed	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF699GRG	fastq	reads	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1	1	36		paired-ended	2	ENCFF150NHJ		4718288356	John Stamatoyannopoulos, UW	bbfa9d970536093920f820b3f0f29960		https://www.encodeproject.org/files/ENCFF699GRG/@@download/ENCFF699GRG.fastq.gz		Illumina HiSeq 4000		released			experiment not submitted to GEO		extremely low spot score
ENCFF150NHJ	fastq	reads	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1	1	36		paired-ended	1	ENCFF699GRG		4251132281	John Stamatoyannopoulos, UW	7f291141158833fd98ebd803b9f0f16d		https://www.encodeproject.org/files/ENCFF150NHJ/@@download/ENCFF150NHJ.fastq.gz		Illumina HiSeq 4000		released			experiment not submitted to GEO		extremely low spot score
ENCFF906VZI	fastq	reads	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1	1	36		paired-ended	1	ENCFF448QZZ		184804959	John Stamatoyannopoulos, UW	352fff4eae3c5799cef9f370b207d887		https://www.encodeproject.org/files/ENCFF906VZI/@@download/ENCFF906VZI.fastq.gz		Illumina HiSeq 4000		released			experiment not submitted to GEO		extremely low spot score
ENCFF448QZZ	fastq	reads	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1	1	36		paired-ended	2	ENCFF906VZI		194090939	John Stamatoyannopoulos, UW	b2371e2ecb97caff903615730315fb57		https://www.encodeproject.org/files/ENCFF448QZZ/@@download/ENCFF448QZZ.fastq.gz		Illumina HiSeq 4000		released			experiment not submitted to GEO		extremely low spot score
ENCFF900XQD	bam	unfiltered alignments	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF150NHJ, ENCFF448QZZ, ENCFF496RSW, ENCFF699GRG, ENCFF906VZI	13776635123	ENCODE Processing Pipeline	feabb352b75b77bfe043563b167717c2		https://www.encodeproject.org/files/ENCFF900XQD/@@download/ENCFF900XQD.bam	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF924XMA	bam	alignments	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF900XQD	9904447554	ENCODE Processing Pipeline	842b116ea3b365148fb9d26592fc1f03		https://www.encodeproject.org/files/ENCFF924XMA/@@download/ENCFF924XMA.bam	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF575XEK	bigWig	read-depth normalized signal	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA	779042335	ENCODE Processing Pipeline	9126e6f235bfad64cfff8d84188a435f		https://www.encodeproject.org/files/ENCFF575XEK/@@download/ENCFF575XEK.bigWig	GRCh38			released			experiment not submitted to GEO		extremely low spot score
ENCFF583LKK	bed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	3211574	ENCODE Processing Pipeline	5c4e118a6857212888dce555a97832c9		https://www.encodeproject.org/files/ENCFF583LKK/@@download/ENCFF583LKK.bed.gz	GRCh38			archived			experiment not submitted to GEO		extremely low spot score
ENCFF619SEP	bigBed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	5660619	ENCODE Processing Pipeline	8b9f75776452c733e3da3321812035f5		https://www.encodeproject.org/files/ENCFF619SEP/@@download/ENCFF619SEP.bigBed	GRCh38			archived			experiment not submitted to GEO		extremely low spot score
ENCFF140AOP	bed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	3944256	ENCODE Processing Pipeline	4db48e7a09ca2136647cfce6cd1ad37a		https://www.encodeproject.org/files/ENCFF140AOP/@@download/ENCFF140AOP.bed.gz	GRCh38			archived			experiment not submitted to GEO		extremely low spot score
ENCFF673MIG	bigBed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF924XMA, ENCFF967OQF	4373645	ENCODE Processing Pipeline	ccb2f1b8ebce7da4d6f5fa6276ef0d16		https://www.encodeproject.org/files/ENCFF673MIG/@@download/ENCFF673MIG.bigBed	GRCh38			archived			experiment not submitted to GEO		extremely low spot score
ENCFF519QGD	bam	alignments	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF769VGA	9939479661	ENCODE Processing Pipeline	0c01661459989dc5a9413be4c46b91e0		https://www.encodeproject.org/files/ENCFF519QGD/@@download/ENCFF519QGD.bam	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF422HRL	bigBed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	4301900	ENCODE Processing Pipeline	2148bb5790318b36304cd75816feedf6		https://www.encodeproject.org/files/ENCFF422HRL/@@download/ENCFF422HRL.bigBed	hg19			archived			experiment not submitted to GEO		extremely low spot score
ENCFF769VGA	bam	unfiltered alignments	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF150NHJ, ENCFF448QZZ, ENCFF549HLL, ENCFF699GRG, ENCFF906VZI	13675667345	ENCODE Processing Pipeline	624e1b19032d79be40c80ef605b19f1d		https://www.encodeproject.org/files/ENCFF769VGA/@@download/ENCFF769VGA.bam	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF394IFG	bed narrowPeak	peaks	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	3175572	ENCODE Processing Pipeline	dbe70ecf3c72bcbbf1236fe0856ddb91		https://www.encodeproject.org/files/ENCFF394IFG/@@download/ENCFF394IFG.bed.gz	hg19			archived			experiment not submitted to GEO		extremely low spot score
ENCFF225WKT	bigBed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	5568803	ENCODE Processing Pipeline	f5c0ff8f99c575cf929d68a40b5e1df1		https://www.encodeproject.org/files/ENCFF225WKT/@@download/ENCFF225WKT.bigBed	hg19			archived			experiment not submitted to GEO		extremely low spot score
ENCFF213LEH	bed broadPeak	hotspots	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF390DNP, ENCFF519QGD	3902494	ENCODE Processing Pipeline	2faf63cfab8aec5cc82961e3bcaac53a		https://www.encodeproject.org/files/ENCFF213LEH/@@download/ENCFF213LEH.bed.gz	hg19			archived			experiment not submitted to GEO		extremely low spot score
ENCFF240FMU	bigWig	read-depth normalized signal	ENCSR154OUQ	DNase-seq	UBERON:0010414	Adipose_Subcutaneous	tissue	Homo sapiens					DNA					False	2017-10-23	ENCODE				1							ENCFF519QGD	775442890	ENCODE Processing Pipeline	c47658c5bac546798fa43cc0cfd883ba		https://www.encodeproject.org/files/ENCFF240FMU/@@download/ENCFF240FMU.bigWig	hg19			released			experiment not submitted to GEO		extremely low spot score
ENCFF402SNZ	bed bed3+	enrichment	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	558535657	ENCODE Processing Pipeline	78e867d2a9f0d04f1164b1acdcc03086		https://www.encodeproject.org/files/ENCFF402SNZ/@@download/ENCFF402SNZ.bed.gz	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF886BRG	bed broadPeak	hotspots	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	3601516	ENCODE Processing Pipeline	9d3bceb06618417cdf9492aa1b4c3481		https://www.encodeproject.org/files/ENCFF886BRG/@@download/ENCFF886BRG.bed.gz	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF731WZI	bed narrowPeak	peaks	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	2576448	ENCODE Processing Pipeline	d16784347893287a3e0c53da0cb69511		https://www.encodeproject.org/files/ENCFF731WZI/@@download/ENCFF731WZI.bed.gz	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF260SQU	bigBed narrowPeak	peaks	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	3340829	ENCODE Processing Pipeline	ce7bfaa25097fea329fb783f00768de1		https://www.encodeproject.org/files/ENCFF260SQU/@@download/ENCFF260SQU.bigBed	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF893MQY	bigBed broadPeak	hotspots	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	5026742	ENCODE Processing Pipeline	f867c50df708d41915240c620b93f9cb		https://www.encodeproject.org/files/ENCFF893MQY/@@download/ENCFF893MQY.bigBed	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF020BOB	fastq	reads	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	1	36		single-ended				1267680234	John Stamatoyannopoulos, UW	a7aca5016736ad016bcc855b636d0877	SRA:SRR609582, SRA:SRR787392	https://www.encodeproject.org/files/ENCFF020BOB/@@download/ENCFF020BOB.fastq.gz		Illumina HiSeq 2000		released			sequencing runs labeled as technical replicates		
ENCFF534QCZ	fastq	reads	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	1	36		single-ended				1154985115	John Stamatoyannopoulos, UW	735cd18d0c7ea706e2b36671b402d4d4	SRA:SRR609581, SRA:SRR787391	https://www.encodeproject.org/files/ENCFF534QCZ/@@download/ENCFF534QCZ.fastq.gz		Illumina HiSeq 2000		released			sequencing runs labeled as technical replicates		
ENCFF519QGW	fastq	reads	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		paired-ended	1	ENCFF621VDQ		7506923607	John Stamatoyannopoulos, UW	755927cd5dd66dbec386e69e3797513f	SRA:SRR787389	https://www.encodeproject.org/files/ENCFF519QGW/@@download/ENCFF519QGW.fastq.gz		Illumina HiSeq 2000		released			sequencing runs labeled as technical replicates		
ENCFF621VDQ	fastq	reads	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1	2	36		paired-ended	2	ENCFF519QGW		7860345767	John Stamatoyannopoulos, UW	6c428d1bc01a09e03f2e9710d288df70	SRA:SRR787390	https://www.encodeproject.org/files/ENCFF621VDQ/@@download/ENCFF621VDQ.fastq.gz		Illumina HiSeq 2000		released			sequencing runs labeled as technical replicates		
ENCFF549VIX	bam	unfiltered alignments	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF020BOB, ENCFF496RSW, ENCFF534QCZ	2133794754	ENCODE Processing Pipeline	3086b7343962295b11db45ed49baa4ed		https://www.encodeproject.org/files/ENCFF549VIX/@@download/ENCFF549VIX.bam	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF844XRV	bam	unfiltered alignments	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF496RSW, ENCFF519QGW, ENCFF621VDQ	13469420689	ENCODE Processing Pipeline	23a48ea36e4eb167fb3c36aa9df1ed2c		https://www.encodeproject.org/files/ENCFF844XRV/@@download/ENCFF844XRV.bam	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF226AQS	bed broadPeak	hotspots	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	3473488	ENCODE Processing Pipeline	b5b85df0584da996d02b1c31fcfe01dd		https://www.encodeproject.org/files/ENCFF226AQS/@@download/ENCFF226AQS.bed.gz	GRCh38			archived			sequencing runs labeled as technical replicates		
ENCFF617UHG	bed narrowPeak	peaks	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	2580968	ENCODE Processing Pipeline	88632e0c96f63b5e4e9049e3ce2bd50a		https://www.encodeproject.org/files/ENCFF617UHG/@@download/ENCFF617UHG.bed.gz	GRCh38			archived			sequencing runs labeled as technical replicates		
ENCFF476LNW	bam	alignments	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF549VIX, ENCFF844XRV	13284693481	ENCODE Processing Pipeline	76b387302f56ab6c3342f7599f2617e7		https://www.encodeproject.org/files/ENCFF476LNW/@@download/ENCFF476LNW.bam	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF619LIB	bigWig	read-depth normalized signal	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW	770018024	ENCODE Processing Pipeline	f7a22bd03e053e006ccf941881423382		https://www.encodeproject.org/files/ENCFF619LIB/@@download/ENCFF619LIB.bigWig	GRCh38			released			sequencing runs labeled as technical replicates		
ENCFF910SKB	bigBed narrowPeak	peaks	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	3356826	ENCODE Processing Pipeline	dca660c7bcc03ed9cf4fb49ff0c06ace		https://www.encodeproject.org/files/ENCFF910SKB/@@download/ENCFF910SKB.bigBed	GRCh38			archived			sequencing runs labeled as technical replicates		
ENCFF978ILI	bigBed broadPeak	hotspots	ENCSR931UQB	DNase-seq	UBERON:0002108	Small_Intestine_Terminal_Ileum	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF476LNW, ENCFF967OQF	4886610	ENCODE Processing Pipeline	88115e080e5ae389d7d71ac2b73035e1		https://www.encodeproject.org/files/ENCFF978ILI/@@download/ENCFF978ILI.bigBed	GRCh38			archived			sequencing runs labeled as technical replicates		
ENCFF887QEV	bed bed3+	enrichment	ENCSR482HQE	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF581AVY, ENCFF967OQF	167215569	ENCODE Processing Pipeline	100017500aecf52e9c087160447eb717		https://www.encodeproject.org/files/ENCFF887QEV/@@download/ENCFF887QEV.bed.gz	GRCh38			released		low read depth			
ENCFF435LVR	bed broadPeak	hotspots	ENCSR482HQE	DNase-seq	UBERON:0002048	Lung	tissue	Homo sapiens					DNA		see document			False	2013-07-31	Roadmap				1							ENCFF581AVY, ENCFF967OQF	1924515	ENCODE Processing Pipeline	5be51f4cf0fd60439eceb2cdf177a70c		https://www.encodeproject.org/files/ENCFF435LVR/@@download/ENCFF435LVR.bed.gz	GRCh38			released		low read depth			
